Date,Building,Appartment,Temperature,Humidity,Day of Week,Day of Month,Month,Weekend,Energy
1/1/2010,419,101,-7.845833333,46.66666667,4,1,1,0,17.8
1/1/2010,419,102,-7.845833333,46.66666667,4,1,1,0,14.9
1/1/2010,419,103,-7.845833333,46.66666667,4,1,1,0,6.3
1/1/2010,419,104,-7.845833333,46.66666667,4,1,1,0,14.1
1/1/2010,419,201,-7.845833333,46.66666667,4,1,1,0,5.6
1/1/2010,419,202,-7.845833333,46.66666667,4,1,1,0,14.7
1/1/2010,419,203,-7.845833333,46.66666667,4,1,1,0,12.5
1/1/2010,419,204,-7.845833333,46.66666667,4,1,1,0,7.8
1/1/2010,419,301,-7.845833333,46.66666667,4,1,1,0,14.9
1/1/2010,419,302,-7.845833333,46.66666667,4,1,1,0,7.3
1/1/2010,419,303,-7.845833333,46.66666667,4,1,1,0,16.2
1/1/2010,419,304,-7.845833333,46.66666667,4,1,1,0,6.1
1/1/2010,419,401,-7.845833333,46.66666667,4,1,1,0,4.8
1/1/2010,419,402,-7.845833333,46.66666667,4,1,1,0,13.1
1/1/2010,419,403,-7.845833333,46.66666667,4,1,1,0,17.8
1/1/2010,419,404,-7.845833333,46.66666667,4,1,1,0,12.2
1/1/2010,419,501,-7.845833333,46.66666667,4,1,1,0,13.7
1/1/2010,419,502,-7.845833333,46.66666667,4,1,1,0,6.6
1/1/2010,419,503,-7.845833333,46.66666667,4,1,1,0,8.2
1/1/2010,419,504,-7.845833333,46.66666667,4,1,1,0,14.1
1/1/2010,419,601,-7.845833333,46.66666667,4,1,1,0,13.1
1/1/2010,419,602,-7.845833333,46.66666667,4,1,1,0,11.5
1/1/2010,419,603,-7.845833333,46.66666667,4,1,1,0,8.9
1/1/2010,419,604,-7.845833333,46.66666667,4,1,1,0,14.2
1/1/2010,419,701,-7.845833333,46.66666667,4,1,1,0,17.5
1/1/2010,419,702,-7.845833333,46.66666667,4,1,1,0,11.2
1/1/2010,419,703,-7.845833333,46.66666667,4,1,1,0,15.2
1/1/2010,419,704,-7.845833333,46.66666667,4,1,1,0,6.2
1/1/2010,419,801,-7.845833333,46.66666667,4,1,1,0,10.8
1/1/2010,419,802,-7.845833333,46.66666667,4,1,1,0,11
1/1/2010,419,803,-7.845833333,46.66666667,4,1,1,0,11.4
1/1/2010,419,804,-7.845833333,46.66666667,4,1,1,0,8
1/1/2010,419,901,-7.845833333,46.66666667,4,1,1,0,9.3
1/1/2010,419,902,-7.845833333,46.66666667,4,1,1,0,9.7
1/1/2010,419,903,-7.845833333,46.66666667,4,1,1,0,12.6
1/1/2010,419,904,-7.845833333,46.66666667,4,1,1,0,5.3
1/1/2010,419,1001,-7.845833333,46.66666667,4,1,1,0,13.4
1/1/2010,419,1002,-7.845833333,46.66666667,4,1,1,0,12
1/1/2010,419,1003,-7.845833333,46.66666667,4,1,1,0,6.9
1/1/2010,419,1004,-7.845833333,46.66666667,4,1,1,0,7.7
1/1/2010,419,1101,-7.845833333,46.66666667,4,1,1,0,8.5
1/1/2010,419,1102,-7.845833333,46.66666667,4,1,1,0,10.3
1/1/2010,419,1103,-7.845833333,46.66666667,4,1,1,0,13.2
1/1/2010,419,1104,-7.845833333,46.66666667,4,1,1,0,7.3
1/1/2010,419,1201,-7.845833333,46.66666667,4,1,1,0,14.6
1/1/2010,419,1202,-7.845833333,46.66666667,4,1,1,0,18.5
1/1/2010,419,1203,-7.845833333,46.66666667,4,1,1,0,21.6
1/1/2010,419,1204,-7.845833333,46.66666667,4,1,1,0,10.1
1/1/2010,419,1301,-7.845833333,46.66666667,4,1,1,0,7.2
1/1/2010,419,1302,-7.845833333,46.66666667,4,1,1,0,9.9
1/1/2010,419,1303,-7.845833333,46.66666667,4,1,1,0,8.4
1/1/2010,419,1304,-7.845833333,46.66666667,4,1,1,0,13.1
1/1/2010,419,1401,-7.845833333,46.66666667,4,1,1,0,8.6
1/1/2010,419,1402,-7.845833333,46.66666667,4,1,1,0,15
1/1/2010,419,1403,-7.845833333,46.66666667,4,1,1,0,18.2
1/1/2010,419,1404,-7.845833333,46.66666667,4,1,1,0,10.8
1/1/2010,419,1501,-7.845833333,46.66666667,4,1,1,0,7.9
1/1/2010,419,1502,-7.845833333,46.66666667,4,1,1,0,10.1
1/1/2010,419,1503,-7.845833333,46.66666667,4,1,1,0,9
1/1/2010,419,1504,-7.845833333,46.66666667,4,1,1,0,6.3
1/1/2010,419,1601,-7.845833333,46.66666667,4,1,1,0,14.3
1/1/2010,419,1602,-7.845833333,46.66666667,4,1,1,0,9.6
1/1/2010,419,1603,-7.845833333,46.66666667,4,1,1,0,15.7
1/1/2010,419,1604,-7.845833333,46.66666667,4,1,1,0,15
1/1/2010,419,1701,-7.845833333,46.66666667,4,1,1,0,9.8
1/1/2010,419,1702,-7.845833333,46.66666667,4,1,1,0,23.4
1/1/2010,419,1703,-7.845833333,46.66666667,4,1,1,0,14.2
1/1/2010,419,1704,-7.845833333,46.66666667,4,1,1,0,10.5
1/1/2010,419,1802,-7.845833333,46.66666667,4,1,1,0,14.7
1/1/2010,419,1803,-7.845833333,46.66666667,4,1,1,0,10.7
1/1/2010,419,1804,-7.845833333,46.66666667,4,1,1,0,9.9
1/1/2010,419,1903,-7.845833333,46.66666667,4,1,1,0,6.4
1/1/2010,419,1904,-7.845833333,46.66666667,4,1,1,0,7.6
1/1/2010,419,2003,-7.845833333,46.66666667,4,1,1,0,8
1/2/2010,419,101,-3.391666667,76.5,5,2,1,1,18.5
1/2/2010,419,102,-3.391666667,76.5,5,2,1,1,11.9
1/2/2010,419,103,-3.391666667,76.5,5,2,1,1,6.3
1/2/2010,419,104,-3.391666667,76.5,5,2,1,1,12.9
1/2/2010,419,201,-3.391666667,76.5,5,2,1,1,4.3
1/2/2010,419,202,-3.391666667,76.5,5,2,1,1,11.1
1/2/2010,419,203,-3.391666667,76.5,5,2,1,1,14.5
1/2/2010,419,204,-3.391666667,76.5,5,2,1,1,7
1/2/2010,419,301,-3.391666667,76.5,5,2,1,1,14.4
1/2/2010,419,302,-3.391666667,76.5,5,2,1,1,7.9
1/2/2010,419,303,-3.391666667,76.5,5,2,1,1,14.9
1/2/2010,419,304,-3.391666667,76.5,5,2,1,1,10
1/2/2010,419,401,-3.391666667,76.5,5,2,1,1,4
1/2/2010,419,402,-3.391666667,76.5,5,2,1,1,10.6
1/2/2010,419,403,-3.391666667,76.5,5,2,1,1,17.6
1/2/2010,419,404,-3.391666667,76.5,5,2,1,1,12.1
1/2/2010,419,501,-3.391666667,76.5,5,2,1,1,10.3
1/2/2010,419,502,-3.391666667,76.5,5,2,1,1,4.8
1/2/2010,419,503,-3.391666667,76.5,5,2,1,1,10.7
1/2/2010,419,504,-3.391666667,76.5,5,2,1,1,14.9
1/2/2010,419,601,-3.391666667,76.5,5,2,1,1,10.3
1/2/2010,419,602,-3.391666667,76.5,5,2,1,1,11.5
1/2/2010,419,603,-3.391666667,76.5,5,2,1,1,9.1
1/2/2010,419,604,-3.391666667,76.5,5,2,1,1,13.4
1/2/2010,419,701,-3.391666667,76.5,5,2,1,1,17.9
1/2/2010,419,702,-3.391666667,76.5,5,2,1,1,19.8
1/2/2010,419,703,-3.391666667,76.5,5,2,1,1,12.4
1/2/2010,419,704,-3.391666667,76.5,5,2,1,1,7.8
1/2/2010,419,801,-3.391666667,76.5,5,2,1,1,9.9
1/2/2010,419,802,-3.391666667,76.5,5,2,1,1,11.4
1/2/2010,419,803,-3.391666667,76.5,5,2,1,1,10.8
1/2/2010,419,804,-3.391666667,76.5,5,2,1,1,8
1/2/2010,419,901,-3.391666667,76.5,5,2,1,1,13.7
1/2/2010,419,902,-3.391666667,76.5,5,2,1,1,12.9
1/2/2010,419,903,-3.391666667,76.5,5,2,1,1,12.2
1/2/2010,419,904,-3.391666667,76.5,5,2,1,1,4.8
1/2/2010,419,1001,-3.391666667,76.5,5,2,1,1,13
1/2/2010,419,1002,-3.391666667,76.5,5,2,1,1,13.1
1/2/2010,419,1003,-3.391666667,76.5,5,2,1,1,8.9
1/2/2010,419,1004,-3.391666667,76.5,5,2,1,1,10.5
1/2/2010,419,1101,-3.391666667,76.5,5,2,1,1,10.6
1/2/2010,419,1102,-3.391666667,76.5,5,2,1,1,11.8
1/2/2010,419,1103,-3.391666667,76.5,5,2,1,1,14.6
1/2/2010,419,1104,-3.391666667,76.5,5,2,1,1,12.8
1/2/2010,419,1201,-3.391666667,76.5,5,2,1,1,7.1
1/2/2010,419,1202,-3.391666667,76.5,5,2,1,1,15.9
1/2/2010,419,1203,-3.391666667,76.5,5,2,1,1,19.2
1/2/2010,419,1204,-3.391666667,76.5,5,2,1,1,7.4
1/2/2010,419,1301,-3.391666667,76.5,5,2,1,1,4.2
1/2/2010,419,1302,-3.391666667,76.5,5,2,1,1,8.4
1/2/2010,419,1303,-3.391666667,76.5,5,2,1,1,7.4
1/2/2010,419,1304,-3.391666667,76.5,5,2,1,1,18.9
1/2/2010,419,1401,-3.391666667,76.5,5,2,1,1,11.7
1/2/2010,419,1402,-3.391666667,76.5,5,2,1,1,17.6
1/2/2010,419,1403,-3.391666667,76.5,5,2,1,1,17.3
1/2/2010,419,1404,-3.391666667,76.5,5,2,1,1,7.3
1/2/2010,419,1501,-3.391666667,76.5,5,2,1,1,8.1
1/2/2010,419,1502,-3.391666667,76.5,5,2,1,1,11.8
1/2/2010,419,1503,-3.391666667,76.5,5,2,1,1,9.6
1/2/2010,419,1504,-3.391666667,76.5,5,2,1,1,16.2
1/2/2010,419,1601,-3.391666667,76.5,5,2,1,1,18.6
1/2/2010,419,1602,-3.391666667,76.5,5,2,1,1,9.4
1/2/2010,419,1603,-3.391666667,76.5,5,2,1,1,13.8
1/2/2010,419,1604,-3.391666667,76.5,5,2,1,1,10.6
1/2/2010,419,1701,-3.391666667,76.5,5,2,1,1,10.3
1/2/2010,419,1702,-3.391666667,76.5,5,2,1,1,24.6
1/2/2010,419,1703,-3.391666667,76.5,5,2,1,1,9.9
1/2/2010,419,1704,-3.391666667,76.5,5,2,1,1,16.3
1/2/2010,419,1802,-3.391666667,76.5,5,2,1,1,15.8
1/2/2010,419,1803,-3.391666667,76.5,5,2,1,1,10.6
1/2/2010,419,1804,-3.391666667,76.5,5,2,1,1,10
1/2/2010,419,1903,-3.391666667,76.5,5,2,1,1,4.2
1/2/2010,419,1904,-3.391666667,76.5,5,2,1,1,7.7
1/2/2010,419,2003,-3.391666667,76.5,5,2,1,1,7.6
1/3/2010,419,101,-6.925,49.25,6,3,1,1,15.2
1/3/2010,419,102,-6.925,49.25,6,3,1,1,17
1/3/2010,419,103,-6.925,49.25,6,3,1,1,10.2
1/3/2010,419,104,-6.925,49.25,6,3,1,1,14.7
1/3/2010,419,201,-6.925,49.25,6,3,1,1,9.9
1/3/2010,419,202,-6.925,49.25,6,3,1,1,8.4
1/3/2010,419,203,-6.925,49.25,6,3,1,1,12.3
1/3/2010,419,204,-6.925,49.25,6,3,1,1,7.4
1/3/2010,419,301,-6.925,49.25,6,3,1,1,9.7
1/3/2010,419,302,-6.925,49.25,6,3,1,1,6.9
1/3/2010,419,303,-6.925,49.25,6,3,1,1,13.8
1/3/2010,419,304,-6.925,49.25,6,3,1,1,9.1
1/3/2010,419,401,-6.925,49.25,6,3,1,1,4.8
1/3/2010,419,402,-6.925,49.25,6,3,1,1,11.6
1/3/2010,419,403,-6.925,49.25,6,3,1,1,14.8
1/3/2010,419,404,-6.925,49.25,6,3,1,1,9
1/3/2010,419,501,-6.925,49.25,6,3,1,1,10
1/3/2010,419,502,-6.925,49.25,6,3,1,1,7.4
1/3/2010,419,503,-6.925,49.25,6,3,1,1,10.4
1/3/2010,419,504,-6.925,49.25,6,3,1,1,11.5
1/3/2010,419,601,-6.925,49.25,6,3,1,1,10.5
1/3/2010,419,602,-6.925,49.25,6,3,1,1,11.9
1/3/2010,419,603,-6.925,49.25,6,3,1,1,9.2
1/3/2010,419,604,-6.925,49.25,6,3,1,1,17.3
1/3/2010,419,701,-6.925,49.25,6,3,1,1,17.3
1/3/2010,419,702,-6.925,49.25,6,3,1,1,16
1/3/2010,419,703,-6.925,49.25,6,3,1,1,10.5
1/3/2010,419,704,-6.925,49.25,6,3,1,1,7.6
1/3/2010,419,801,-6.925,49.25,6,3,1,1,9.1
1/3/2010,419,802,-6.925,49.25,6,3,1,1,13.7
1/3/2010,419,803,-6.925,49.25,6,3,1,1,11.3
1/3/2010,419,804,-6.925,49.25,6,3,1,1,8.7
1/3/2010,419,901,-6.925,49.25,6,3,1,1,11.9
1/3/2010,419,902,-6.925,49.25,6,3,1,1,17.8
1/3/2010,419,903,-6.925,49.25,6,3,1,1,13.4
1/3/2010,419,904,-6.925,49.25,6,3,1,1,11.7
1/3/2010,419,1001,-6.925,49.25,6,3,1,1,11.5
1/3/2010,419,1002,-6.925,49.25,6,3,1,1,16.7
1/3/2010,419,1003,-6.925,49.25,6,3,1,1,8
1/3/2010,419,1004,-6.925,49.25,6,3,1,1,13
1/3/2010,419,1101,-6.925,49.25,6,3,1,1,16.3
1/3/2010,419,1102,-6.925,49.25,6,3,1,1,10.1
1/3/2010,419,1103,-6.925,49.25,6,3,1,1,15.6
1/3/2010,419,1104,-6.925,49.25,6,3,1,1,13.8
1/3/2010,419,1201,-6.925,49.25,6,3,1,1,11.7
1/3/2010,419,1202,-6.925,49.25,6,3,1,1,10.7
1/3/2010,419,1203,-6.925,49.25,6,3,1,1,19.2
1/3/2010,419,1204,-6.925,49.25,6,3,1,1,10.4
1/3/2010,419,1301,-6.925,49.25,6,3,1,1,6.6
1/3/2010,419,1302,-6.925,49.25,6,3,1,1,11.6
1/3/2010,419,1303,-6.925,49.25,6,3,1,1,10.1
1/3/2010,419,1304,-6.925,49.25,6,3,1,1,13.7
1/3/2010,419,1401,-6.925,49.25,6,3,1,1,16.7
1/3/2010,419,1402,-6.925,49.25,6,3,1,1,17
1/3/2010,419,1403,-6.925,49.25,6,3,1,1,12.8
1/3/2010,419,1404,-6.925,49.25,6,3,1,1,9.8
1/3/2010,419,1501,-6.925,49.25,6,3,1,1,8.1
1/3/2010,419,1502,-6.925,49.25,6,3,1,1,8.4
1/3/2010,419,1503,-6.925,49.25,6,3,1,1,9.2
1/3/2010,419,1504,-6.925,49.25,6,3,1,1,14.7
1/3/2010,419,1601,-6.925,49.25,6,3,1,1,15.1
1/3/2010,419,1602,-6.925,49.25,6,3,1,1,9.6
1/3/2010,419,1603,-6.925,49.25,6,3,1,1,15
1/3/2010,419,1604,-6.925,49.25,6,3,1,1,11.4
1/3/2010,419,1701,-6.925,49.25,6,3,1,1,11.4
1/3/2010,419,1702,-6.925,49.25,6,3,1,1,16.5
1/3/2010,419,1703,-6.925,49.25,6,3,1,1,8.5
1/3/2010,419,1704,-6.925,49.25,6,3,1,1,17.6
1/3/2010,419,1802,-6.925,49.25,6,3,1,1,11.3
1/3/2010,419,1803,-6.925,49.25,6,3,1,1,12.7
1/3/2010,419,1804,-6.925,49.25,6,3,1,1,9.4
1/3/2010,419,1903,-6.925,49.25,6,3,1,1,8
1/3/2010,419,1904,-6.925,49.25,6,3,1,1,8.8
1/3/2010,419,2003,-6.925,49.25,6,3,1,1,7.3
1/4/2010,419,101,-5.8375,84.04166667,0,4,1,0,11.3
1/4/2010,419,102,-5.8375,84.04166667,0,4,1,0,19.2
1/4/2010,419,103,-5.8375,84.04166667,0,4,1,0,16.6
1/4/2010,419,104,-5.8375,84.04166667,0,4,1,0,16.7
1/4/2010,419,201,-5.8375,84.04166667,0,4,1,0,12
1/4/2010,419,202,-5.8375,84.04166667,0,4,1,0,11.3
1/4/2010,419,203,-5.8375,84.04166667,0,4,1,0,12.7
1/4/2010,419,204,-5.8375,84.04166667,0,4,1,0,6.6
1/4/2010,419,301,-5.8375,84.04166667,0,4,1,0,13.7
1/4/2010,419,302,-5.8375,84.04166667,0,4,1,0,6.5
1/4/2010,419,303,-5.8375,84.04166667,0,4,1,0,15.1
1/4/2010,419,304,-5.8375,84.04166667,0,4,1,0,12.2
1/4/2010,419,401,-5.8375,84.04166667,0,4,1,0,8.5
1/4/2010,419,402,-5.8375,84.04166667,0,4,1,0,12.2
1/4/2010,419,403,-5.8375,84.04166667,0,4,1,0,12.3
1/4/2010,419,404,-5.8375,84.04166667,0,4,1,0,7.9
1/4/2010,419,501,-5.8375,84.04166667,0,4,1,0,12.4
1/4/2010,419,502,-5.8375,84.04166667,0,4,1,0,7.1
1/4/2010,419,503,-5.8375,84.04166667,0,4,1,0,10.1
1/4/2010,419,504,-5.8375,84.04166667,0,4,1,0,12.3
1/4/2010,419,601,-5.8375,84.04166667,0,4,1,0,11.1
1/4/2010,419,602,-5.8375,84.04166667,0,4,1,0,11.6
1/4/2010,419,603,-5.8375,84.04166667,0,4,1,0,10.7
1/4/2010,419,604,-5.8375,84.04166667,0,4,1,0,12.3
1/4/2010,419,701,-5.8375,84.04166667,0,4,1,0,16.4
1/4/2010,419,702,-5.8375,84.04166667,0,4,1,0,12.9
1/4/2010,419,703,-5.8375,84.04166667,0,4,1,0,10
1/4/2010,419,704,-5.8375,84.04166667,0,4,1,0,8.2
1/4/2010,419,801,-5.8375,84.04166667,0,4,1,0,8
1/4/2010,419,802,-5.8375,84.04166667,0,4,1,0,13.5
1/4/2010,419,803,-5.8375,84.04166667,0,4,1,0,10.9
1/4/2010,419,804,-5.8375,84.04166667,0,4,1,0,10
1/4/2010,419,901,-5.8375,84.04166667,0,4,1,0,9.9
1/4/2010,419,902,-5.8375,84.04166667,0,4,1,0,15.3
1/4/2010,419,903,-5.8375,84.04166667,0,4,1,0,14.7
1/4/2010,419,904,-5.8375,84.04166667,0,4,1,0,15.7
1/4/2010,419,1001,-5.8375,84.04166667,0,4,1,0,12.4
1/4/2010,419,1002,-5.8375,84.04166667,0,4,1,0,11.4
1/4/2010,419,1003,-5.8375,84.04166667,0,4,1,0,9.1
1/4/2010,419,1004,-5.8375,84.04166667,0,4,1,0,12.4
1/4/2010,419,1101,-5.8375,84.04166667,0,4,1,0,12.2
1/4/2010,419,1102,-5.8375,84.04166667,0,4,1,0,8.8
1/4/2010,419,1103,-5.8375,84.04166667,0,4,1,0,11.4
1/4/2010,419,1104,-5.8375,84.04166667,0,4,1,0,13.6
1/4/2010,419,1201,-5.8375,84.04166667,0,4,1,0,13.2
1/4/2010,419,1202,-5.8375,84.04166667,0,4,1,0,12.4
1/4/2010,419,1203,-5.8375,84.04166667,0,4,1,0,16.1
1/4/2010,419,1204,-5.8375,84.04166667,0,4,1,0,9.8
1/4/2010,419,1301,-5.8375,84.04166667,0,4,1,0,11.5
1/4/2010,419,1302,-5.8375,84.04166667,0,4,1,0,9.6
1/4/2010,419,1303,-5.8375,84.04166667,0,4,1,0,11.9
1/4/2010,419,1304,-5.8375,84.04166667,0,4,1,0,14.6
1/4/2010,419,1401,-5.8375,84.04166667,0,4,1,0,16
1/4/2010,419,1402,-5.8375,84.04166667,0,4,1,0,15.4
1/4/2010,419,1403,-5.8375,84.04166667,0,4,1,0,16.4
1/4/2010,419,1404,-5.8375,84.04166667,0,4,1,0,11
1/4/2010,419,1501,-5.8375,84.04166667,0,4,1,0,7.6
1/4/2010,419,1502,-5.8375,84.04166667,0,4,1,0,10
1/4/2010,419,1503,-5.8375,84.04166667,0,4,1,0,9.9
1/4/2010,419,1504,-5.8375,84.04166667,0,4,1,0,12.7
1/4/2010,419,1601,-5.8375,84.04166667,0,4,1,0,14.7
1/4/2010,419,1602,-5.8375,84.04166667,0,4,1,0,9.9
1/4/2010,419,1603,-5.8375,84.04166667,0,4,1,0,13.9
1/4/2010,419,1604,-5.8375,84.04166667,0,4,1,0,15.5
1/4/2010,419,1701,-5.8375,84.04166667,0,4,1,0,10.4
1/4/2010,419,1702,-5.8375,84.04166667,0,4,1,0,19.7
1/4/2010,419,1703,-5.8375,84.04166667,0,4,1,0,8.3
1/4/2010,419,1704,-5.8375,84.04166667,0,4,1,0,12.8
1/4/2010,419,1802,-5.8375,84.04166667,0,4,1,0,6.1
1/4/2010,419,1803,-5.8375,84.04166667,0,4,1,0,12.2
1/4/2010,419,1804,-5.8375,84.04166667,0,4,1,0,10.8
1/4/2010,419,1903,-5.8375,84.04166667,0,4,1,0,9.1
1/4/2010,419,1904,-5.8375,84.04166667,0,4,1,0,9.8
1/4/2010,419,2003,-5.8375,84.04166667,0,4,1,0,9.7
1/5/2010,419,101,-9.679166667,66.45833333,1,5,1,0,14
1/5/2010,419,102,-9.679166667,66.45833333,1,5,1,0,17.7
1/5/2010,419,103,-9.679166667,66.45833333,1,5,1,0,17
1/5/2010,419,104,-9.679166667,66.45833333,1,5,1,0,14.6
1/5/2010,419,201,-9.679166667,66.45833333,1,5,1,0,10.1
1/5/2010,419,202,-9.679166667,66.45833333,1,5,1,0,8.9
1/5/2010,419,203,-9.679166667,66.45833333,1,5,1,0,10.8
1/5/2010,419,204,-9.679166667,66.45833333,1,5,1,0,6.6
1/5/2010,419,301,-9.679166667,66.45833333,1,5,1,0,12.8
1/5/2010,419,302,-9.679166667,66.45833333,1,5,1,0,5
1/5/2010,419,303,-9.679166667,66.45833333,1,5,1,0,14.5
1/5/2010,419,304,-9.679166667,66.45833333,1,5,1,0,11.2
1/5/2010,419,401,-9.679166667,66.45833333,1,5,1,0,5.6
1/5/2010,419,402,-9.679166667,66.45833333,1,5,1,0,11.9
1/5/2010,419,403,-9.679166667,66.45833333,1,5,1,0,10.3
1/5/2010,419,404,-9.679166667,66.45833333,1,5,1,0,8.5
1/5/2010,419,501,-9.679166667,66.45833333,1,5,1,0,10.2
1/5/2010,419,502,-9.679166667,66.45833333,1,5,1,0,6
1/5/2010,419,503,-9.679166667,66.45833333,1,5,1,0,10.7
1/5/2010,419,504,-9.679166667,66.45833333,1,5,1,0,10.4
1/5/2010,419,601,-9.679166667,66.45833333,1,5,1,0,12.7
1/5/2010,419,602,-9.679166667,66.45833333,1,5,1,0,11.9
1/5/2010,419,603,-9.679166667,66.45833333,1,5,1,0,8.4
1/5/2010,419,604,-9.679166667,66.45833333,1,5,1,0,12.7
1/5/2010,419,701,-9.679166667,66.45833333,1,5,1,0,15.1
1/5/2010,419,702,-9.679166667,66.45833333,1,5,1,0,9.7
1/5/2010,419,703,-9.679166667,66.45833333,1,5,1,0,10.2
1/5/2010,419,704,-9.679166667,66.45833333,1,5,1,0,4
1/5/2010,419,801,-9.679166667,66.45833333,1,5,1,0,8.9
1/5/2010,419,802,-9.679166667,66.45833333,1,5,1,0,13.7
1/5/2010,419,803,-9.679166667,66.45833333,1,5,1,0,11
1/5/2010,419,804,-9.679166667,66.45833333,1,5,1,0,18.9
1/5/2010,419,901,-9.679166667,66.45833333,1,5,1,0,11.3
1/5/2010,419,902,-9.679166667,66.45833333,1,5,1,0,15.7
1/5/2010,419,903,-9.679166667,66.45833333,1,5,1,0,12.4
1/5/2010,419,904,-9.679166667,66.45833333,1,5,1,0,13.9
1/5/2010,419,1001,-9.679166667,66.45833333,1,5,1,0,12.3
1/5/2010,419,1002,-9.679166667,66.45833333,1,5,1,0,11.5
1/5/2010,419,1003,-9.679166667,66.45833333,1,5,1,0,8.2
1/5/2010,419,1004,-9.679166667,66.45833333,1,5,1,0,11.6
1/5/2010,419,1101,-9.679166667,66.45833333,1,5,1,0,18.4
1/5/2010,419,1102,-9.679166667,66.45833333,1,5,1,0,8.3
1/5/2010,419,1103,-9.679166667,66.45833333,1,5,1,0,11
1/5/2010,419,1104,-9.679166667,66.45833333,1,5,1,0,11.2
1/5/2010,419,1201,-9.679166667,66.45833333,1,5,1,0,12.6
1/5/2010,419,1202,-9.679166667,66.45833333,1,5,1,0,12.9
1/5/2010,419,1203,-9.679166667,66.45833333,1,5,1,0,18.2
1/5/2010,419,1204,-9.679166667,66.45833333,1,5,1,0,10
1/5/2010,419,1301,-9.679166667,66.45833333,1,5,1,0,10.8
1/5/2010,419,1302,-9.679166667,66.45833333,1,5,1,0,8.7
1/5/2010,419,1303,-9.679166667,66.45833333,1,5,1,0,12.3
1/5/2010,419,1304,-9.679166667,66.45833333,1,5,1,0,14.2
1/5/2010,419,1401,-9.679166667,66.45833333,1,5,1,0,13.4
1/5/2010,419,1402,-9.679166667,66.45833333,1,5,1,0,17.9
1/5/2010,419,1403,-9.679166667,66.45833333,1,5,1,0,15.9
1/5/2010,419,1404,-9.679166667,66.45833333,1,5,1,0,8.1
1/5/2010,419,1501,-9.679166667,66.45833333,1,5,1,0,7.7
1/5/2010,419,1502,-9.679166667,66.45833333,1,5,1,0,9.2
1/5/2010,419,1503,-9.679166667,66.45833333,1,5,1,0,12
1/5/2010,419,1504,-9.679166667,66.45833333,1,5,1,0,11.4
1/5/2010,419,1601,-9.679166667,66.45833333,1,5,1,0,14.1
1/5/2010,419,1602,-9.679166667,66.45833333,1,5,1,0,7.5
1/5/2010,419,1603,-9.679166667,66.45833333,1,5,1,0,14.1
1/5/2010,419,1604,-9.679166667,66.45833333,1,5,1,0,12.5
1/5/2010,419,1701,-9.679166667,66.45833333,1,5,1,0,10.6
1/5/2010,419,1702,-9.679166667,66.45833333,1,5,1,0,22.1
1/5/2010,419,1703,-9.679166667,66.45833333,1,5,1,0,7.7
1/5/2010,419,1704,-9.679166667,66.45833333,1,5,1,0,16.1
1/5/2010,419,1802,-9.679166667,66.45833333,1,5,1,0,12.7
1/5/2010,419,1803,-9.679166667,66.45833333,1,5,1,0,10.7
1/5/2010,419,1804,-9.679166667,66.45833333,1,5,1,0,8.2
1/5/2010,419,1903,-9.679166667,66.45833333,1,5,1,0,9.6
1/5/2010,419,1904,-9.679166667,66.45833333,1,5,1,0,7.5
1/5/2010,419,2003,-9.679166667,66.45833333,1,5,1,0,7.7
1/6/2010,419,101,-11.15416667,65.79166667,2,6,1,0,16.4
1/6/2010,419,102,-11.15416667,65.79166667,2,6,1,0,15.1
1/6/2010,419,103,-11.15416667,65.79166667,2,6,1,0,12.9
1/6/2010,419,104,-11.15416667,65.79166667,2,6,1,0,13.3
1/6/2010,419,201,-11.15416667,65.79166667,2,6,1,0,9.1
1/6/2010,419,202,-11.15416667,65.79166667,2,6,1,0,9
1/6/2010,419,203,-11.15416667,65.79166667,2,6,1,0,12.3
1/6/2010,419,204,-11.15416667,65.79166667,2,6,1,0,6.6
1/6/2010,419,301,-11.15416667,65.79166667,2,6,1,0,16.2
1/6/2010,419,302,-11.15416667,65.79166667,2,6,1,0,5.7
1/6/2010,419,303,-11.15416667,65.79166667,2,6,1,0,14.7
1/6/2010,419,304,-11.15416667,65.79166667,2,6,1,0,9.9
1/6/2010,419,401,-11.15416667,65.79166667,2,6,1,0,5.7
1/6/2010,419,402,-11.15416667,65.79166667,2,6,1,0,10.9
1/6/2010,419,403,-11.15416667,65.79166667,2,6,1,0,11.5
1/6/2010,419,404,-11.15416667,65.79166667,2,6,1,0,14.5
1/6/2010,419,501,-11.15416667,65.79166667,2,6,1,0,10.5
1/6/2010,419,502,-11.15416667,65.79166667,2,6,1,0,7.1
1/6/2010,419,503,-11.15416667,65.79166667,2,6,1,0,8.9
1/6/2010,419,504,-11.15416667,65.79166667,2,6,1,0,9.4
1/6/2010,419,601,-11.15416667,65.79166667,2,6,1,0,13.2
1/6/2010,419,602,-11.15416667,65.79166667,2,6,1,0,12
1/6/2010,419,603,-11.15416667,65.79166667,2,6,1,0,8.4
1/6/2010,419,604,-11.15416667,65.79166667,2,6,1,0,11.3
1/6/2010,419,701,-11.15416667,65.79166667,2,6,1,0,15.3
1/6/2010,419,702,-11.15416667,65.79166667,2,6,1,0,7.6
1/6/2010,419,703,-11.15416667,65.79166667,2,6,1,0,11.3
1/6/2010,419,704,-11.15416667,65.79166667,2,6,1,0,8.7
